Addresses/Brussels/Phone,Addresses/Strasbourg/Phone,Country,Constituency,Constituencies/0/end,Facebook/0,Mail/0,Name/family,Name/sur,Photo,Twitter/0,UserID,meta/updated,meta/url
+322 28 45591,+333 88 1 75591,Romania,,9999-12-31T00:00:00,https://www.facebook.com/claudia.tapardel,ana-claudia.tapardel@europarl.europa.eu,?APARDEL,Claudia,http://www.europarl.europa.eu/mepphoto/124793.jpg,https://twitter.com/ClaudiaTapardel,124793,2016-09-02T01:46:56,http://www.europarl.europa.eu/meps/en/124793/_history.html
+322 28 45823,+333 88 1 75823,Romania,,9999-12-31T00:00:00,,mircea.diaconu@europarl.europa.eu,DIACONU,Mircea,http://www.europarl.europa.eu/mepphoto/124805.jpg,,124805,2016-09-13T00:57:51,http://www.europarl.europa.eu/meps/en/124805/_history.html
+322 28 45865,+333 88 1 75865,Romania,,9999-12-31T00:00:00,,,?URCANU,Mihai,http://www.europarl.europa.eu/mepphoto/131750.jpg,,131750,2016-08-10T02:32:25,http://www.europarl.europa.eu/meps/en/131750/_history.html
+322 28 45439,+333 88 1 75439,Romania,,9999-12-31T00:00:00,http://www.facebook.com/ramona.manescu,ramonanicole.manescu@europarl.europa.eu,M?NESCU,Ramona Nicole,http://www.europarl.europa.eu/mepphoto/39717.jpg,,39717,2016-09-12T01:24:08,http://www.europarl.europa.eu/meps/en/39717/_history.html
+322 28 45844,+333 88 1 75844,Romania,,9999-12-31T00:00:00,,emilian.pavel@europarl.europa.eu,PAVEL,Emilian,http://www.europarl.europa.eu/mepphoto/129256.jpg,,129256,2016-09-02T01:30:22,http://www.europarl.europa.eu/meps/en/129256/_history.html
+322 28 45670,+333 88 1 75670,Romania,,9999-12-31T00:00:00,https://www.facebook.com/theodor.stolojan,theodordumitru.stolojan@europarl.europa.eu,STOLOJAN,Theodor Dumitru,http://www.europarl.europa.eu/mepphoto/39721.jpg,https://twitter.com/TheodorStolojan,39721,2016-09-09T01:39:13,http://www.europarl.europa.eu/meps/en/39721/_history.html
+322 28 45542,+333 88 1 75542,Romania,,9999-12-31T00:00:00,https://www.facebook.com/pages/Doru-Claudian-Frunzulic%C4%83/180673985331966,doru.frunzulica@europarl.europa.eu,FRUNZULIC?,Doru-Claudian,http://www.europarl.europa.eu/mepphoto/124790.jpg,,124790,2016-08-09T10:41:54,http://www.europarl.europa.eu/meps/en/124790/_history.html
+322 28 45114,+333 88 1 75114,Romania,,9999-12-31T00:00:00,https://www.facebook.com/damian.draghici,damian.draghici@europarl.europa.eu,DR?GHICI,Damian,http://www.europarl.europa.eu/mepphoto/124786.jpg,https://twitter.com/damiandraghici1,124786,2016-08-30T00:51:09,http://www.europarl.europa.eu/meps/en/124786/_history.html
+322 28 45679,+333 88 1 75679,Romania,,9999-12-31T00:00:00,https://www.facebook.com/victor.negrescu.96,victor.negrescu@europarl.europa.eu,NEGRESCU,Victor,http://www.europarl.europa.eu/mepphoto/88882.jpg,https://twitter.com/negrescuvictor,88882,2016-09-09T01:21:27,http://www.europarl.europa.eu/meps/en/88882/_history.html
+322 28 45110,+333 88 1 75110,Romania,,9999-12-31T00:00:00,https://ro-ro.facebook.com/daniel.buda.oficial,daniel.buda@europarl.europa.eu,BUDA,Daniel,http://www.europarl.europa.eu/mepphoto/125012.jpg,https://twitter.com/MEPDanielBuda,125012,2016-08-09T10:26:37,http://www.europarl.europa.eu/meps/en/125012/_history.html
+322 28 45526,+333 88 1 75526,Romania,,9999-12-31T00:00:00,https://www.facebook.com/MariaGrapini,maria.grapini@europarl.europa.eu,GRAPINI,Maria,http://www.europarl.europa.eu/mepphoto/124785.jpg,,124785,2016-09-06T01:02:04,http://www.europarl.europa.eu/meps/en/124785/_history.html
+322 28 45609,+333 88 1 75609,Romania,,9999-12-31T00:00:00,http://www.facebook.com/cristi.busoi,cristiansilviu.busoi@europarl.europa.eu,BU?OI,Cristian-Silviu,http://www.europarl.europa.eu/mepphoto/38420.jpg,http://twitter.com/CristiBusoi,38420,2016-08-31T00:39:16,http://www.europarl.europa.eu/meps/en/38420/_history.html
+322 28 45790,+333 88 1 75790,Romania,,9999-12-31T00:00:00,https://www.facebook.com/claudiuciprian.tanasescu,claudiuciprian.tanasescu@europarl.europa.eu,T?N?SESCU,Claudiu Ciprian,http://www.europarl.europa.eu/mepphoto/96847.jpg,,96847,2016-09-02T01:46:31,http://www.europarl.europa.eu/meps/en/96847/_history.html
+322 28 45705,+333 88 1 75705,Romania,,9999-12-31T00:00:00,https://www.facebook.com/sorinmoisa2014,sorin.moisa@europarl.europa.eu,MOIS?,Sorin,http://www.europarl.europa.eu/mepphoto/124789.jpg,https://twitter.com/sorinmoisa,124789,2016-08-10T01:56:17,http://www.europarl.europa.eu/meps/en/124789/_history.html
+322 28 45849,+333 88 1 75849,Romania,,9999-12-31T00:00:00,http://www.facebook.com/renate.weber.mep,renate.weber@europarl.europa.eu,WEBER,Renate,http://www.europarl.europa.eu/mepphoto/39713.jpg,http://twitter.com/renateweber,39713,2016-09-02T01:54:47,http://www.europarl.europa.eu/meps/en/39713/_history.html
+322 28 45785,+333 88 1 75785,Romania,,9999-12-31T00:00:00,https://www.facebook.com/traian.ung,traian.ungureanu@europarl.europa.eu,UNGUREANU,Traian,http://www.europarl.europa.eu/mepphoto/96835.jpg,https://twitter.com/TraianUngureanu,96835,2016-09-02T01:50:25,http://www.europarl.europa.eu/meps/en/96835/_history.html
+322 28 45389,+333 88 1 75389,Romania,,9999-12-31T00:00:00,https://www.facebook.com/sogor.csaba.MEP,csaba.sogor@europarl.europa.eu,SÓGOR,Csaba,http://www.europarl.europa.eu/mepphoto/39724.jpg,,39724,2016-09-10T01:59:32,http://www.europarl.europa.eu/meps/en/39724/_history.html
+322 28 45216,+333 88 1 75216,Slovakia,,9999-12-31T00:00:00,https://www.facebook.com/pages/Eduard-Kukan/542468615844817,eduard.kukan@europarl.europa.eu,KUKAN,Eduard,http://www.europarl.europa.eu/mepphoto/96651.jpg,https://twitter.com/EduardKukan,96651,2016-09-10T01:21:19,http://www.europarl.europa.eu/meps/en/96651/_history.html
+322 28 45364,+333 88 1 75364,Slovakia,,9999-12-31T00:00:00,,jana.zitnanska@europarl.europa.eu,ŽIT?ANSKÁ,Jana,http://www.europarl.europa.eu/mepphoto/124901.jpg,,124901,2016-04-28T02:53:42,http://www.europarl.europa.eu/meps/en/124901/_history.html
+322 28 45676,+333 88 1 75676,Slovakia,,9999-12-31T00:00:00,https://www.facebook.com/ivanstefanec.eu,ivan.stefanec@europarl.europa.eu,ŠTEFANEC,Ivan,http://www.europarl.europa.eu/mepphoto/124929.jpg,https://twitter.com/IvanStefanec ,124929,2016-09-10T02:00:56,http://www.europarl.europa.eu/meps/en/124929/_history.html
+322 28 45923,+333 88 1 75923,Slovakia,,9999-12-31T00:00:00,https://www.facebook.com/www.zaborska.sk,anna.zaborska@europarl.europa.eu,ZÁBORSKÁ,Anna,http://www.europarl.europa.eu/mepphoto/23894.jpg,,23894,2016-09-02T01:56:17,http://www.europarl.europa.eu/meps/en/23894/_history.html
+322 28 45289,+333 88 1 75289,Slovakia,,9999-12-31T00:00:00,https://www.facebook.com/mikolasik.sk,miroslav.mikolasik@europarl.europa.eu,MIKOLÁŠIK,Miroslav,http://www.europarl.europa.eu/mepphoto/28178.jpg,https://twitter.com/miromikolasik,28178,2016-08-10T01:55:04,http://www.europarl.europa.eu/meps/en/28178/_history.html
+322 28 45601,+333 88 1 75601,Slovakia,,9999-12-31T00:00:00,https://www.facebook.com/csakypal,pal.csaky@europarl.europa.eu,CSÁKY,Pál,http://www.europarl.europa.eu/mepphoto/124930.jpg,https://twitter.com/csakypal,124930,2016-09-02T00:47:19,http://www.europarl.europa.eu/meps/en/124930/_history.html
+322 28 45480,+333 88 1 75480,Slovakia,,9999-12-31T00:00:00,https://www.facebook.com/boris.zala,boris.zala@europarl.europa.eu,ZALA,Boris,http://www.europarl.europa.eu/mepphoto/96656.jpg,https://twitter.com/zalaboris ,96656,2016-09-02T01:56:33,http://www.europarl.europa.eu/meps/en/96656/_history.html
+322 28 45212,+333 88 1 75212,Slovakia,,9999-12-31T00:00:00,https://www.facebook.com/pages/Nagy-J%C3%B3zsef/128401833854581,jozsef.nagy@europarl.europa.eu,NAGY,József,http://www.europarl.europa.eu/mepphoto/124926.jpg,,124926,2016-09-10T01:41:20,http://www.europarl.europa.eu/meps/en/124926/_history.html
+322 28 45381,+333 88 1 75381,Slovakia,,9999-12-31T00:00:00,,richard.sulik@europarl.europa.eu,SULÍK,Richard,http://www.europarl.europa.eu/mepphoto/124928.jpg,,124928,2016-08-10T02:24:59,http://www.europarl.europa.eu/meps/en/124928/_history.html
+322 28 45483,+333 88 1 75483,Slovakia,,9999-12-31T00:00:00,,monika.smolkova@europarl.europa.eu,SMOLKOVÁ,Monika,http://www.europarl.europa.eu/mepphoto/96655.jpg,,96655,2016-08-10T02:20:15,http://www.europarl.europa.eu/meps/en/96655/_history.html
+322 28 45160,+333 88 1 75160,Slovakia,,9999-12-31T00:00:00,https://www.facebook.com/monikaflasikovabenova,monika.flasikovabenova@europarl.europa.eu,FLAŠÍKOVÁ BE?OVÁ,Monika,http://www.europarl.europa.eu/mepphoto/23868.jpg,https://twitter.com/monikaflabenova,23868,2016-09-10T00:56:46,http://www.europarl.europa.eu/meps/en/23868/_history.html
+322 28 45509,+333 88 1 75509,Slovakia,,9999-12-31T00:00:00,,branislav.skripek@europarl.europa.eu,ŠKRIPEK,Branislav,http://www.europarl.europa.eu/mepphoto/124927.jpg,,124927,2016-09-02T01:42:07,http://www.europarl.europa.eu/meps/en/124927/_history.html
+322 28 45449,+333 88 1 75449,Slovakia,,9999-12-31T00:00:00,https://www.facebook.com/vladomanka,vladimir.manka@europarl.europa.eu,MA?KA,Vladimír,http://www.europarl.europa.eu/mepphoto/28192.jpg,,28192,2016-08-09T11:06:29,http://www.europarl.europa.eu/meps/en/28192/_history.html
+322 28 45493,+333 88 1 75493,Slovenia,,9999-12-31T00:00:00,https://www.facebook.com/tanja.fajon,tanja.fajon@europarl.europa.eu,FAJON,Tanja,http://www.europarl.europa.eu/mepphoto/96911.jpg,http://twitter.com/tfajon,96911,2016-09-08T00:52:47,http://www.europarl.europa.eu/meps/en/96911/_history.html
+322 28 45638,+333 88 1 75638,Slovenia,,9999-12-31T00:00:00,https://www.facebook.com/lojze.peterle,alojz.peterle@europarl.europa.eu,PETERLE,Alojz,http://www.europarl.europa.eu/mepphoto/23693.jpg,https://twitter.com/lojzepeterle,23693,2016-08-25T01:30:48,http://www.europarl.europa.eu/meps/en/23693/_history.html
+322 28 45818,+333 88 1 75818,Slovenia,,9999-12-31T00:00:00,https://www.facebook.com/soltes.igor,igor.soltes@europarl.europa.eu,ŠOLTES,Igor,http://www.europarl.europa.eu/mepphoto/125003.jpg,https://twitter.com/isoltesEP,125003,2016-09-09T01:37:41,http://www.europarl.europa.eu/meps/en/125003/_history.html
+322 28 45470,+333 88 1 75470,Slovenia,,9999-12-31T00:00:00,https://www.facebook.com/pages/Patricija-%C5%A0ulin/269023206471943?ref=br_tf,patricija.sulin@europarl.europa.eu,ŠULIN,Patricija,http://www.europarl.europa.eu/mepphoto/125103.jpg,https://twitter.com/PatricijaSulin,125103,2016-09-02T01:45:15,http://www.europarl.europa.eu/meps/en/125103/_history.html
+322 28 45665,+333 88 1 75665,Slovenia,,9999-12-31T00:00:00,https://www.facebook.com/romana.tomc,romana.tomc@europarl.europa.eu,TOMC,Romana,http://www.europarl.europa.eu/mepphoto/125104.jpg,https://twitter.com/RomanaTomc,125104,2016-09-09T01:43:37,http://www.europarl.europa.eu/meps/en/125104/_history.html
+322 28 45583,+333 88 1 75583,Slovenia,,9999-12-31T00:00:00,https://www.facebook.com/FrancBogovic.SLS,franc.bogovic@europarl.europa.eu,BOGOVI?,Franc,http://www.europarl.europa.eu/mepphoto/125004.jpg,https://twitter.com/Franc_Bogovic,125004,2016-06-11T00:37:13,http://www.europarl.europa.eu/meps/en/125004/_history.html
+322 28 45620,+333 88 1 75620,Slovenia,,9999-12-31T00:00:00,http://www.facebook.com/ivo.vajgl,ivo.vajgl@europarl.europa.eu,VAJGL,Ivo,http://www.europarl.europa.eu/mepphoto/97019.jpg,,97019,2016-05-23T02:07:36,http://www.europarl.europa.eu/meps/en/97019/_history.html
+322 28 45315,+333 88 1 75315,Slovenia,,9999-12-31T00:00:00,https://www.facebook.com/milan.zver,milan.zver@europarl.europa.eu,ZVER,Milan,http://www.europarl.europa.eu/mepphoto/96933.jpg,https://twitter.com/MilanZver,96933,2016-08-10T02:45:46,http://www.europarl.europa.eu/meps/en/96933/_history.html
+322 28 45815,+333 88 1 75815,Spain,,9999-12-31T00:00:00,https://www.facebook.com/pages/Ram%C3%B3n-Luis-Valc%C3%A1rcel/178843832177436?fref=ts&rf=118208014936245,ramonluis.valcarcel@europarl.europa.eu,VALCÁRCEL SISO,Ramón Luis,http://www.europarl.europa.eu/mepphoto/125032.jpg,,125032,2016-08-10T02:34:29,http://www.europarl.europa.eu/meps/en/125032/_history.html
+322 28 45372,+333 88 1 75372,Spain,,9999-12-31T00:00:00,https://www.facebook.com/pages/Esteban-Gonz%C3%A1lez-Pons/598994066850758,esteban.gonzalezpons@europarl.europa.eu,GONZÁLEZ PONS,Esteban,http://www.europarl.europa.eu/mepphoto/125027.jpg,https://twitter.com/gonzalezpons,125027,2016-09-09T00:56:41,http://www.europarl.europa.eu/meps/en/125027/_history.html
+322 28 45198,+333 88 1 75198,Spain,,9999-12-31T00:00:00,https://www.facebook.com/pages/Teresa-Jim%C3%A9nez-Becerril/683375308425169?rf=710097115694986,teresa.jimenez-becerril@europarl.europa.eu,JIMÉNEZ-BECERRIL BARRIO,Teresa,http://www.europarl.europa.eu/mepphoto/96806.jpg,https://twitter.com/teresajbecerril,96806,2016-08-09T10:53:32,http://www.europarl.europa.eu/meps/en/96806/_history.html
+322 28 45512,+333 88 1 75512,Spain,,9999-12-31T00:00:00,https://www.facebook.com/pages/Luis-de-Grandes-Pascual/106034406095179,luis.degrandespascual@europarl.europa.eu,de GRANDES PASCUAL,Luis,http://www.europarl.europa.eu/mepphoto/28393.jpg,,28393,2016-08-09T10:46:26,http://www.europarl.europa.eu/meps/en/28393/_history.html
+322 28 45846,+333 88 1 75846,Spain,,9999-12-31T00:00:00,https://www.facebook.com/ElenaValencianoPSOE,elena.valenciano@europarl.europa.eu,VALENCIANO,Elena,http://www.europarl.europa.eu/mepphoto/4334.jpg,https://twitter.com/ElenaValenciano,4334,2016-08-10T02:34:47,http://www.europarl.europa.eu/meps/en/4334/_history.html
+322 28 45646,+333 88 1 75646,Spain,,9999-12-31T00:00:00,https://www.facebook.com/iratxe.garciaperez?fref=ts,iratxe.garcia-perez@europarl.europa.eu,GARCÍA PÉREZ,Iratxe,http://www.europarl.europa.eu/mepphoto/28298.jpg,https://twitter.com/IratxeGarper,28298,2016-08-10T01:10:32,http://www.europarl.europa.eu/meps/en/28298/_history.html
+322 28 45748,+333 88 1 75748,Spain,,9999-12-31T00:00:00,https://www.facebook.com/terricabras,josep-maria.terricabras@europarl.europa.eu,TERRICABRAS,Josep-Maria,http://www.europarl.europa.eu/mepphoto/124932.jpg,https://twitter.com/jmterricabras,124932,2016-08-10T02:29:29,http://www.europarl.europa.eu/meps/en/124932/_history.html
+322 28 45334,+333 88 1 75334,Spain,,9999-12-31T00:00:00,https://www.facebook.com/pages/Enrique-Guerrero-Salom/543358785687494?fref=ts,enrique.guerrerosalom@europarl.europa.eu,GUERRERO SALOM,Enrique,http://www.europarl.europa.eu/mepphoto/96768.jpg,,96768,2016-08-10T01:17:33,http://www.europarl.europa.eu/meps/en/96768/_history.html
+322 28 45528,+333 88 1 75528,Spain,,9999-12-31T00:00:00,http://www.facebook.com/izaskunbilbao,izaskun.bilbaobarandica@europarl.europa.eu,BILBAO BARANDICA,Izaskun,http://www.europarl.europa.eu/mepphoto/96922.jpg,,96922,2016-04-19T00:39:59,http://www.europarl.europa.eu/meps/en/96922/_history.html
+322 28 45582,+333 88 1 75582,Spain,,9999-12-31T00:00:00,,ramon.jaureguiatondo@europarl.europa.eu,JÁUREGUI ATONDO,Ramón,http://www.europarl.europa.eu/mepphoto/97078.jpg,,97078,2016-09-08T01:08:47,http://www.europarl.europa.eu/meps/en/97078/_history.html
+322 28 45312,+333 88 1 75312,Spain,,9999-12-31T00:00:00,https://www.facebook.com/Beatriz-Becerra-490562901144846/?fref=ts,beatriz.becerra@europarl.europa.eu,BECERRA BASTERRECHEA,Beatriz,http://www.europarl.europa.eu/mepphoto/125040.jpg,https://twitter.com/beatrizbecerrab,125040,2016-06-08T00:34:09,http://www.europarl.europa.eu/meps/en/125040/_history.html
+322 28 45163,+333 88 1 75163,Spain,,9999-12-31T00:00:00,https://www.facebook.com/pages/Rosa-Estar%C3%A0s/103727279665741?rf=107996969233501,rosa.estaras@europarl.europa.eu,ESTARÀS FERRAGUT,Rosa,http://www.europarl.europa.eu/mepphoto/96811.jpg,,96811,2016-08-09T10:37:54,http://www.europarl.europa.eu/meps/en/96811/_history.html
+322 28 45307,+333 88 1 75307,Spain,,9999-12-31T00:00:00, https://www.facebook.com/pages/Pablo-Zalba-Bidegain/475255689209149,pablo.zalbabidegain@europarl.europa.eu,ZALBA BIDEGAIN,Pablo,http://www.europarl.europa.eu/mepphoto/96763.jpg,https://twitter.com/PabloZalba,96763,2016-09-10T02:17:17,http://www.europarl.europa.eu/meps/en/96763/_history.html
+322 28 45682,+333 88 1 75682,Spain,,9999-12-31T00:00:00,https://www.facebook.com/miguel.urban.79,miguel.urbancrespo@europarl.europa.eu,URBÁN CRESPO,Miguel,http://www.europarl.europa.eu/mepphoto/131507.jpg,https://twitter.com/MiguelUrban,131507,2016-08-16T02:03:37,http://www.europarl.europa.eu/meps/en/131507/_history.html
+322 28 45508,+333 88 1 75508,Spain,,9999-12-31T00:00:00,https://www.facebook.com/ines.ayalasender ,ines.ayalasender@europarl.europa.eu,AYALA SENDER,Inés,http://www.europarl.europa.eu/mepphoto/28292.jpg,https://twitter.com/IAyalaSender,28292,2016-08-10T00:35:37,http://www.europarl.europa.eu/meps/en/28292/_history.html
+322 28 45998,+333 88 1 75998,Spain,,9999-12-31T00:00:00,https://www.facebook.com/MarinaAlbiolGuzman,marina.albiol@europarl.europa.eu,ALBIOL GUZMÁN,Marina,http://www.europarl.europa.eu/mepphoto/125048.jpg,https://twitter.com/MarinaAlbiol,125048,2016-09-01T00:30:17,http://www.europarl.europa.eu/meps/en/125048/_history.html
+322 28 45557,+333 88 1 75557,Spain,,9999-12-31T00:00:00,,javier.cousopermuy@europarl.europa.eu,COUSO PERMUY,Javier,http://www.europarl.europa.eu/mepphoto/125997.jpg,https://twitter.com/Caninator,125997,2016-08-09T10:31:35,http://www.europarl.europa.eu/meps/en/125997/_history.html
+322 28 45783,+333 88 1 75783,Spain,,9999-12-31T00:00:00,https://www.facebook.com/claraeugenia.aguileragarcia,claraeugenia.aguileragarcia@europarl.europa.eu,AGUILERA GARCÍA,Clara Eugenia,http://www.europarl.europa.eu/mepphoto/125045.jpg,https://twitter.com/ClaraAguilera7,125045,2016-08-10T00:31:29,http://www.europarl.europa.eu/meps/en/125045/_history.html
+322 28 45798,+333 88 1 75798,Spain,,9999-12-31T00:00:00,https://www.facebook.com/eurtasun,ernest.urtasun@europarl.europa.eu,URTASUN,Ernest,http://www.europarl.europa.eu/mepphoto/124972.jpg,https://twitter.com/ernesturtasun,124972,2016-09-09T01:45:52,http://www.europarl.europa.eu/meps/en/124972/_history.html
+322 28 45606,+333 88 1 75606,Spain,,9999-12-31T00:00:00,https://www.facebook.com/ernestmaragall,ernest.maragall@europarl.europa.eu,MARAGALL,Ernest,http://www.europarl.europa.eu/mepphoto/124933.jpg,https://twitter.com/ernestmaragall,124933,2016-09-08T01:21:09,http://www.europarl.europa.eu/meps/en/124933/_history.html
+322 28 45378,+333 88 1 75378,Spain,,9999-12-31T00:00:00,,jose.blancolopez@europarl.europa.eu,BLANCO LÓPEZ,José,http://www.europarl.europa.eu/mepphoto/125044.jpg,,125044,2016-08-10T00:41:16,http://www.europarl.europa.eu/meps/en/125044/_history.html
+322 28 45223,+333 88 1 75223,Spain,,9999-12-31T00:00:00,https://www.facebook.com/pages/Ver%C3%B3nica-Lope-Fontagne/188452114699050?fref=ts,veronica.lopefontagne@europarl.europa.eu,LOPE FONTAGNÉ,Verónica,http://www.europarl.europa.eu/mepphoto/96765.jpg,,96765,2016-08-09T11:03:02,http://www.europarl.europa.eu/meps/en/96765/_history.html
+322 28 45336,+333 88 1 75336,Spain,,9999-12-31T00:00:00,https://www.facebook.com/JFLAguilar,juanfernando.lopezaguilar@europarl.europa.eu,LÓPEZ AGUILAR,Juan Fernando,http://www.europarl.europa.eu/mepphoto/96812.jpg,https://twitter.com/JFLopezAguilar,96812,2016-09-10T01:27:14,http://www.europarl.europa.eu/meps/en/96812/_history.html
+322 28 45628,+333 88 1 75628,Spain,,9999-12-31T00:00:00,,josu.juaristi@europarl.europa.eu,JUARISTI ABAUNZ,Josu,http://www.europarl.europa.eu/mepphoto/125051.jpg,https://twitter.com/Josu_Juaristi,125051,2016-04-19T01:26:32,http://www.europarl.europa.eu/meps/en/125051/_history.html
+322 28 45141,+333 88 1 75141,Spain,,9999-12-31T00:00:00,https://www.facebook.com/taniagonzalezpenhas?fref=ts,tania.gonzalezpenas@europarl.europa.eu,GONZÁLEZ PEÑAS,Tania,http://www.europarl.europa.eu/mepphoto/127330.jpg,https://twitter.com/TaniaGonzalezPs,127330,2016-08-22T00:56:51,http://www.europarl.europa.eu/meps/en/127330/_history.html
+322 28 45811,+333 88 1 75811,Spain,,9999-12-31T00:00:00,,javier.nart@europarl.europa.eu,NART,Javier,http://www.europarl.europa.eu/mepphoto/125005.jpg,,125005,2016-09-09T01:21:14,http://www.europarl.europa.eu/meps/en/125005/_history.html
+322 28 45713,+333 88 1 75713,Spain,,9999-12-31T00:00:00,https://www.facebook.com/tonoepp,antonio.lopezisturiz@europarl.europa.eu,LÓPEZ-ISTÚRIZ WHITE,Antonio,http://www.europarl.europa.eu/mepphoto/28399.jpg,https://twitter.com/TonoEPP,28399,2016-09-01T01:19:28,http://www.europarl.europa.eu/meps/en/28399/_history.html
+322 28 45596,+333 88 1 75596,Spain,,9999-12-31T00:00:00,https://www.facebook.com/soledad.cabezonruiz ,soledad.cabezonruiz@europarl.europa.eu,CABEZÓN RUIZ,Soledad,http://www.europarl.europa.eu/mepphoto/125041.jpg,https://twitter.com/SoledadCabezon ,125041,2016-08-10T00:46:22,http://www.europarl.europa.eu/meps/en/125041/_history.html
+322 28 45692,+333 88 1 75692,Spain,,9999-12-31T00:00:00,,angela.vallina@europarl.europa.eu,VALLINA,Ángela,http://www.europarl.europa.eu/mepphoto/125050.jpg,https://twitter.com/AngelaVallina,125050,2016-08-16T02:05:28,http://www.europarl.europa.eu/meps/en/125050/_history.html
+322 28 45743,+333 88 1 75743,Spain,,9999-12-31T00:00:00,https://www.facebook.com/jordi.s.talavera,jordi.sebastia@europarl.europa.eu,SEBASTIÀ,Jordi,http://www.europarl.europa.eu/mepphoto/125053.jpg,https://twitter.com/Sebastia_Jordi,125053,2016-09-10T01:57:24,http://www.europarl.europa.eu/meps/en/125053/_history.html
+322 28 45495,+333 88 1 75495,Spain,,9999-12-31T00:00:00,https://www.facebook.com/palomalopezb,paloma.lopez@europarl.europa.eu,LÓPEZ BERMEJO,Paloma,http://www.europarl.europa.eu/mepphoto/125047.jpg,https://twitter.com/palomalopezB,125047,2016-09-08T01:18:38,http://www.europarl.europa.eu/meps/en/125047/_history.html
+322 28 45794,+333 88 1 75794,Spain,,9999-12-31T00:00:00,https://www.facebook.com/ecalvetchambon,enrique.calvetchambon@europarl.europa.eu,CALVET CHAMBON,Enrique,http://www.europarl.europa.eu/mepphoto/129407.jpg,https://twitter.com/enriquecalvet,129407,2016-08-09T10:27:18,http://www.europarl.europa.eu/meps/en/129407/_history.html
+322 28 45580,+333 88 1 75580,Spain,,9999-12-31T00:00:00,https://www.facebook.com/tremosa?fref=ts,ramon.tremosa@europarl.europa.eu,TREMOSA i BALCELLS,Ramon,http://www.europarl.europa.eu/mepphoto/97203.jpg,,97203,2016-09-09T01:44:25,http://www.europarl.europa.eu/meps/en/97203/_history.html
+322 28 45730,+333 88 1 75730,Spain,,9999-12-31T00:00:00,,maite.pagaza@europarl.europa.eu,PAGAZAURTUNDÚA RUIZ,Maite,http://www.europarl.europa.eu/mepphoto/125038.jpg,,125038,2016-08-10T02:02:15,http://www.europarl.europa.eu/meps/en/125038/_history.html
+322 28 45331,+333 88 1 75331,Spain,,9999-12-31T00:00:00,https://www.facebook.com/sergio.g.prieto.77,sergio.gutierrezprieto@europarl.europa.eu,GUTIÉRREZ PRIETO,Sergio,http://www.europarl.europa.eu/mepphoto/103488.jpg,https://twitter.com/sergio_gp ,103488,2016-08-10T01:18:11,http://www.europarl.europa.eu/meps/en/103488/_history.html
+322 28 45102,+333 88 1 75102,Spain,,9999-12-31T00:00:00,https://www.facebook.com/pages/Francesc-de-Paula-Gamb%C3%BAs/664770953591378?rf=915346415158176,francesc.gambus@europarl.europa.eu,GAMBÚS,Francesc,http://www.europarl.europa.eu/mepphoto/125006.jpg,,125006,2016-08-09T10:42:44,http://www.europarl.europa.eu/meps/en/125006/_history.html
+322 28 45398,+333 88 1 75398,Spain,,9999-12-31T00:00:00,https://www.facebook.com/pilar.ayuso1,pilar.ayuso@europarl.europa.eu,AYUSO,Pilar,http://www.europarl.europa.eu/mepphoto/4319.jpg,https://twitter.com/ayuso_pilar,4319,2016-08-09T10:20:26,http://www.europarl.europa.eu/meps/en/4319/_history.html
+322 28 45467,+333 88 1 75467,Spain,,9999-12-31T00:00:00,https://www.facebook.com/inmaculadarodriguezpinero,inma.rodriguezpinero@europarl.europa.eu,RODRÍGUEZ-PIÑERO FERNÁNDEZ,Inmaculada,http://www.europarl.europa.eu/mepphoto/125043.jpg,https://twitter.com/RodriguezPinero,125043,2016-09-10T01:52:37,http://www.europarl.europa.eu/meps/en/125043/_history.html
+322 28 45237,+333 88 1 75237,Spain,,9999-12-31T00:00:00,https://www.facebook.com/gabriel.mato.7,gabriel.mato@europarl.europa.eu,MATO,Gabriel,http://www.europarl.europa.eu/mepphoto/96936.jpg,https://twitter.com/GabrielMatoA,96936,2016-08-10T01:51:30,http://www.europarl.europa.eu/meps/en/96936/_history.html
+322 28 45174,+333 88 1 75174,Spain,,9999-12-31T00:00:00,,jonas.fernandezalvarez@europarl.europa.eu,FERNÁNDEZ,Jonás,http://www.europarl.europa.eu/mepphoto/125046.jpg,https://twitter.com/jonasfernandez,125046,2016-09-10T00:55:21,http://www.europarl.europa.eu/meps/en/125046/_history.html
+322 28 45592,+333 88 1 75592,Spain,,9999-12-31T00:00:00,,teresa.gimenezbarbat@europarl.europa.eu,GIMÉNEZ BARBAT,María Teresa,http://www.europarl.europa.eu/mepphoto/135491.jpg,,135491,2016-09-02T01:00:02,http://www.europarl.europa.eu/meps/en/135491/_history.html
+322 28 45202,+333 88 1 75202,Spain,,9999-12-31T00:00:00,,estefania.torresmartinez@europarl.europa.eu,TORRES MARTÍNEZ,Estefanía,http://www.europarl.europa.eu/mepphoto/131749.jpg,,131749,2016-09-10T02:07:21,http://www.europarl.europa.eu/meps/en/131749/_history.html
+322 28 45169,+333 88 1 75169,Spain,,9999-12-31T00:00:00,https://www.facebook.com/santi.fisas,santiago.fisasayxela@europarl.europa.eu,FISAS AYXELÀ,Santiago,http://www.europarl.europa.eu/mepphoto/96729.jpg,http://twitter.com/SantiagoFisas,96729,2016-08-09T10:39:47,http://www.europarl.europa.eu/meps/en/96729/_history.html
